Timestamp,ID,Sensor1,Sensor2,Sensor3,Sensor4
13:13:14.366,0x542,0,0,0,0
13:13:14.370,0x101,1952,244,-4208,17580
13:13:14.371,0x537,0.0,0,0,0
13:13:14.373,0x201,2001,-5,-349,62
13:13:14.373,0x536,0,0.0,59.5,0
13:13:14.374,0x530,13.28,13.7,61.7,0
13:13:14.374,0x527,0.98,0,0,0
13:13:14.375,0x522,0,0.0,0,0
13:13:14.375,0x521,0.848,17.7,0,0
13:13:14.376,0x520,1555,0.0,102.5,0.848
13:13:14.376,0x524,0.0,0,0,0
13:13:14.387,0x527,0.98,0,0,0
13:13:14.388,0x522,0,0.0,0,0
13:13:14.388,0x521,0.851,17.7,0,0
13:13:14.388,0x524,0.0,0,0,0
13:13:14.389,0x520,1553,0.0,102.6,0.851
13:13:14.390,0x101,1968,-292,-3492,17684
13:13:14.391,0x201,2000,79,-389,149
13:13:14.409,0x527,0.98,0,0,0
13:13:14.410,0x521,0.847,17.7,0,0
13:13:14.410,0x524,0.0,0,0,0
13:13:14.410,0x520,1553,0.0,102.5,0.847
13:13:14.415,0x101,1969,604,-2884,16576
13:13:14.415,0x201,2001,205,-247,14
13:13:14.428,0x524,0.0,0,0,0
13:13:14.428,0x527,0.98,0,0,0
13:13:14.429,0x521,0.847,17.8,0,0
13:13:14.429,0x520,1550,0.0,102.5,0.847
13:13:14.429,0x522,0,0.0,0,0
13:13:14.436,0x101,1953,1416,-2596,17032
13:13:14.436,0x201,2001,23,-155,-129
13:13:14.448,0x527,0.98,0,0,0
13:13:14.448,0x524,0.0,0,0,0
13:13:14.449,0x522,0,0.0,0,0
13:13:14.449,0x521,0.851,17.8,0,0
13:13:14.449,0x520,1546,0.0,102.7,0.851
13:13:14.459,0x101,1953,1664,-1296,14844
13:13:14.459,0x201,2000,420,48,-16
13:13:14.468,0x542,0,0,0,0
13:13:14.469,0x537,0.0,0,0,0
13:13:14.469,0x536,0,0.0,59.6,0
13:13:14.472,0x530,13.68,13.7,61.7,0
13:13:14.472,0x527,0.98,0,0,0
13:13:14.473,0x524,0.0,0,0,0
13:13:14.473,0x522,0,0.0,0,0
13:13:14.473,0x521,0.852,17.8,0,0
13:13:14.473,0x520,1545,0.0,102.5,0.852
13:13:14.483,0x101,1953,580,-2596,15164
13:13:14.484,0x201,2016,245,-349,74
13:13:14.489,0x527,0.98,0,0,0
13:13:14.490,0x522,0,0.0,0,0
13:13:14.491,0x521,0.852,17.8,0,0
13:13:14.491,0x520,1548,0.0,102.5,0.852
13:13:14.491,0x524,0.0,0,0,0
13:13:14.506,0x101,1953,-256,-2108,16608
13:13:14.506,0x201,2016,551,-243,70
13:13:14.509,0x527,0.98,0,0,0
13:13:14.510,0x522,0,0.0,0,0
13:13:14.510,0x521,0.853,17.8,0,0
13:13:14.510,0x520,1550,0.0,102.4,0.853
13:13:14.510,0x524,0.0,0,0,0
13:13:14.528,0x101,1953,316,-2788,17056
13:13:14.529,0x201,2001,133,-104,-85
13:13:14.529,0x524,0.0,0,0,0
13:13:14.530,0x527,0.98,0,0,0
13:13:14.530,0x522,0,0.0,0,0
13:13:14.530,0x521,0.853,17.8,0,0
13:13:14.530,0x520,1549,0.0,102.4,0.853
13:13:14.550,0x527,0.98,0,0,0
13:13:14.550,0x522,0,0.0,0,0
13:13:14.550,0x521,0.854,17.8,0,0
13:13:14.551,0x520,1550,0.0,102.5,0.854
13:13:14.551,0x101,1969,1032,-2812,17360
13:13:14.551,0x524,0.0,0,0,0
13:13:14.552,0x201,2001,-83,-419,-190
13:13:14.569,0x542,0,0,0,0
13:13:14.570,0x537,0.0,0,0,0
13:13:14.570,0x536,0,0.0,59.5,0
13:13:14.572,0x530,13.94,13.7,61.7,0
13:13:14.572,0x527,0.98,0,0,0
13:13:14.573,0x524,0.0,0,0,0
13:13:14.573,0x522,0,0.0,0,0
13:13:14.574,0x521,0.851,17.8,0,0
13:13:14.574,0x101,1953,1364,-3644,16820
13:13:14.574,0x520,1550,0.0,102.5,0.851
13:13:14.575,0x201,2001,130,-237,-61
13:13:14.591,0x527,0.98,0,0,0
13:13:14.591,0x522,0,0.0,0,0
13:13:14.592,0x520,1548,0.0,102.6,0.851
13:13:14.597,0x101,1952,484,-3912,17256
13:13:14.598,0x201,2016,-192,-306,101
13:13:14.610,0x527,0.98,0,0,0
13:13:14.611,0x524,0.0,0,0,0
13:13:14.613,0x522,0,0.0,0,0
13:13:14.613,0x521,0.858,17.8,0,0
13:13:14.614,0x520,1546,0.0,102.6,0.858
13:13:14.620,0x101,1968,-148,-2900,16996
13:13:14.621,0x201,2001,228,-139,131
13:13:14.630,0x527,0.98,0,0,0
13:13:14.631,0x524,0.0,0,0,0
13:13:14.631,0x522,0,0.0,0,0
13:13:14.633,0x521,0.853,17.8,0,0
13:13:14.634,0x520,1545,0.0,102.6,0.853
13:13:14.643,0x101,1968,148,-3148,16728
13:13:14.644,0x201,2001,395,-186,24
13:13:14.651,0x524,0.0,0,0,0
13:13:14.652,0x527,0.98,0,0,0
13:13:14.652,0x521,0.853,17.9,0,0
13:13:14.653,0x520,1538,0.0,102.4,0.853
13:13:14.653,0x522,0,0.0,0,0
13:13:14.666,0x101,1952,1092,-1556,16216
13:13:14.667,0x201,2016,532,-203,-143
13:13:14.671,0x542,0,0,0,0
13:13:14.672,0x537,0.0,0,0,0
13:13:14.672,0x536,0,0.0,59.5,0
13:13:14.674,0x530,13.72,13.7,61.7,0
13:13:14.674,0x527,0.98,0,0,0
13:13:14.675,0x524,0.0,0,0,0
13:13:14.675,0x522,0,0.0,0,0
13:13:14.675,0x521,0.856,18.0,0,0
13:13:14.676,0x520,1528,0.0,102.5,0.856
13:13:14.689,0x101,1952,1320,-1664,15068
13:13:14.690,0x201,2000,388,228,-252
13:13:14.691,0x524,0.0,0,0,0
13:13:14.692,0x527,0.98,0,0,0
13:13:14.692,0x521,0.856,18.1,0,0
13:13:14.692,0x520,1521,0.0,102.4,0.856
13:13:14.693,0x522,0,0.0,0,0
13:13:14.712,0x101,1953,1764,-2136,15444
13:13:14.712,0x524,0.0,0,0,0
13:13:14.713,0x201,2016,-20,-311,-112
13:13:14.713,0x521,0.848,18.1,0,0
13:13:14.713,0x522,0,0.0,0,0
13:13:14.713,0x520,1518,0.0,102.5,0.848
13:13:14.714,0x527,0.98,0,0,0
13:13:14.732,0x527,0.98,0,0,0
13:13:14.733,0x524,0.0,0,0,0
13:13:14.734,0x522,0,0.0,0,0
13:13:14.734,0x521,0.853,18.2,0,0
13:13:14.734,0x520,1515,0.0,102.6,0.853
13:13:14.735,0x101,1952,600,-3144,17068
13:13:14.736,0x201,2000,155,-438,84
13:13:14.752,0x527,0.98,0,0,0
13:13:14.753,0x524,0.0,0,0,0
13:13:14.754,0x522,0,0.0,0,0
13:13:14.754,0x521,0.853,18.2,0,0
13:13:14.755,0x520,1513,0.0,102.7,0.853
13:13:14.758,0x101,1953,376,-4120,17844
13:13:14.759,0x201,2000,-127,-356,1
13:13:14.772,0x542,0,0,0,0
13:13:14.773,0x537,0.0,0,0,0
13:13:14.774,0x536,0,0.0,59.5,0
13:13:14.775,0x530,13.74,13.7,61.7,0
13:13:14.776,0x527,0.98,0,0,0
13:13:14.776,0x524,0.0,0,0,0
13:13:14.777,0x522,0,0.0,0,0
13:13:14.777,0x521,0.852,18.2,0,0
13:13:14.777,0x520,1511,0.0,102.5,0.852
13:13:14.781,0x101,1952,-392,-3368,17868
13:13:14.782,0x201,2016,181,-241,123
13:13:14.793,0x524,0.0,0,0,0
13:13:14.793,0x527,0.98,0,0,0
13:13:14.794,0x521,0.85,18.2,0,0
13:13:14.794,0x520,1510,0.0,102.4,0.85
13:13:14.794,0x522,0,0.0,0,0
13:13:14.805,0x101,1953,836,-3052,16348
13:13:14.806,0x201,2049,248,-129,-8
13:13:14.813,0x524,0.0,0,0,0
13:13:14.814,0x527,0.98,0,0,0
13:13:14.814,0x521,0.85,18.2,0,0
13:13:14.814,0x520,1512,0.0,102.5,0.85
13:13:14.815,0x522,0,0.0,0,0
13:13:14.827,0x101,1953,1508,-2372,16576
13:13:14.828,0x201,2001,253,-168,-93
13:13:14.834,0x527,0.98,0,0,0
13:13:14.834,0x522,0,0.0,0,0
13:13:14.834,0x524,0.0,0,0,0
13:13:14.834,0x520,1515,0.0,102.4,0.852
13:13:14.835,0x521,0.852,18.2,0,0
13:13:14.851,0x101,1953,1864,-1108,14592
13:13:14.852,0x201,2049,485,103,-33
13:13:14.854,0x527,0.98,0,0,0
13:13:14.855,0x522,0,0.0,0,0
13:13:14.855,0x524,0.0,0,0,0
13:13:14.855,0x520,1518,0.0,102.5,0.852
13:13:14.855,0x521,0.852,18.1,0,0
13:13:14.873,0x101,1952,1028,-1868,15416
13:13:14.873,0x542,0,0,0,0
13:13:14.874,0x201,2017,240,-409,21
13:13:14.875,0x536,0,0.0,59.5,0
13:13:14.875,0x537,0.0,0,0,0
13:13:14.878,0x527,0.98,0,0,0
13:13:14.881,0x530,14.03,13.7,61.7,0
13:13:14.882,0x524,0.0,0,0,0
13:13:14.884,0x522,0,0.0,0,0
13:13:14.885,0x521,0.851,18.1,0,0
13:13:14.885,0x520,1522,0.0,102.4,0.851
13:13:14.895,0x524,0.0,0,0,0
13:13:14.895,0x527,0.98,0,0,0
13:13:14.895,0x521,0.853,18.1,0,0
13:13:14.896,0x520,1525,0.0,102.5,0.853
13:13:14.896,0x522,0,0.0,0,0
13:13:14.896,0x101,1953,-296,-2328,16388
13:13:14.897,0x201,2001,349,-56,139
13:13:14.915,0x527,0.98,0,0,0
13:13:14.916,0x521,0.853,18.0,0,0
13:13:14.916,0x520,1528,0.0,102.5,0.853
13:13:14.916,0x522,0,0.0,0,0
13:13:14.920,0x101,1953,512,-3252,17036
13:13:14.922,0x201,2001,13,-516,99
13:13:14.935,0x527,0.98,0,0,0
13:13:14.936,0x522,0,0.0,0,0
13:13:14.936,0x524,0.0,0,0,0
13:13:14.936,0x520,1532,0.0,102.5,0.852
13:13:14.936,0x521,0.852,18.0,0,0
13:13:14.942,0x101,1953,264,-3184,17956
13:13:14.943,0x201,2017,-86,-481,-120
13:13:14.956,0x527,0.98,0,0,0
13:13:14.956,0x522,0,0.0,0,0
13:13:14.956,0x524,0.0,0,0,0
