Timestamp,ID,Sensor1,Sensor2,Sensor3,Sensor4
12:17:03.814,0x101,2481,-2944,2128,16816
12:17:03.815,0x201,2545,131,71,-169
12:17:03.817,0x527,0.98,0,0,0
12:17:03.817,0x524,0.0,0,0,0
12:17:03.818,0x522,0,0.0,0,0
12:17:03.818,0x520,1195,0.0,102.5,0.876
12:17:03.818,0x521,0.876,23.9,0,0
12:17:03.837,0x542,0,0,0,0
12:17:03.838,0x101,2480,-4716,4724,17004
12:17:03.838,0x536,0,0.0,17.2,0
12:17:03.839,0x537,0.0,0,0,0
12:17:03.839,0x201,2560,87,41,-173
12:17:03.840,0x530,14.03,12.4,15.2,0
12:17:03.840,0x527,0.979,0,0,0
12:17:03.841,0x524,0.0,0,0,0
12:17:03.842,0x522,0,0.0,0,0
12:17:03.842,0x521,0.876,23.9,0,0
12:17:03.842,0x520,1195,0.1,102.6,0.876
12:17:03.858,0x527,0.98,0,0,0
12:17:03.860,0x522,0,0.0,0,0
12:17:03.861,0x521,0.871,23.9,0,0
12:17:03.861,0x520,1187,0.0,102.6,0.871
12:17:03.862,0x524,0.0,0,0,0
12:17:03.862,0x101,2497,-2628,3256,15116
12:17:03.863,0x201,2545,128,450,87
12:17:03.877,0x524,0.0,0,0,0
12:17:03.878,0x522,0,0.0,0,0
12:17:03.879,0x527,0.98,0,0,0
12:17:03.881,0x520,1183,0.0,102.6,0.873
12:17:03.882,0x521,0.873,23.9,0,0
12:17:03.884,0x101,2481,-2248,2004,14360
12:17:03.886,0x201,2544,156,-150,134
12:17:03.900,0x527,0.979,0,0,0
12:17:03.901,0x524,0.0,0,0,0
12:17:03.905,0x522,0,0.0,0,0
12:17:03.906,0x520,1186,0.1,102.5,0.873
12:17:03.909,0x521,0.873,23.9,0,0
12:17:03.913,0x101,2480,-3296,4276,15744
12:17:03.916,0x201,2544,133,-453,-92
12:17:03.920,0x527,0.979,0,0,0
12:17:03.926,0x524,0.0,0,0,0
12:17:03.927,0x522,0,0.0,0,0
12:17:03.929,0x520,1193,0.0,102.6,0.872
12:17:03.935,0x521,0.872,23.9,0,0
12:17:03.939,0x101,2497,-1592,2872,16320
12:17:03.945,0x201,2544,-153,229,11
12:17:03.951,0x542,0,0,0,0
12:17:03.956,0x537,0.0,0,0,0
12:17:03.957,0x536,0,0.0,17.2,0
12:17:03.959,0x530,13.43,12.4,15.2,0
12:17:03.960,0x524,0.0,0,0,0
12:17:03.963,0x522,0,0.0,0,0
12:17:03.966,0x521,0.878,23.9,0,0
12:17:03.968,0x520,1194,0.1,102.6,0.878
12:17:03.970,0x527,0.98,0,0,0
12:17:03.971,0x101,2497,-2344,636,15816
12:17:03.971,0x201,2545,326,-833,-89
12:17:03.972,0x527,0.979,0,0,0
12:17:03.973,0x524,0.0,0,0,0
